    det/mc	                expt	              stream	                tier	files	events	size	TB	size/event	MB
        mc	           fardet-sp	               noise	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
        mc	           fardet-sp	                test	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
        mc	           fardet-sp	             cosmics	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
        mc	           fardet-sp	         calibration	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
        mc	           fardet-sp	             physics	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
        mc	           fardet-sp	                out2	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
        mc	           fardet-sp	            pedestal	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
        mc	           fardet-sp	               study	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
        mc	   vd-coldbox-bottom	                 ALL	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
        mc	      vd-coldbox-top	                 ALL	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
        mc	          hd-coldbox	                 ALL	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
        mc	           fardet-hd	                 ALL	  full-reconstructed	35609	7064425	36.153	TB	 5.118	MB
        mc	           fardet-hd	                out1	  full-reconstructed	35609	7064425	36.153	TB	 5.118	MB
        mc	           fardet-hd	               noise	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
        mc	           fardet-hd	                test	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
        mc	           fardet-hd	             cosmics	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
        mc	           fardet-hd	         calibration	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
        mc	           fardet-hd	             physics	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
        mc	           fardet-hd	                out2	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
        mc	           fardet-hd	            pedestal	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
        mc	           fardet-hd	               study	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
        mc	           fardet-vd	                 ALL	  full-reconstructed	976364	29269681	1826.288	TB	62.395	MB
        mc	           fardet-vd	                out1	  full-reconstructed	976364	29269681	1826.288	TB	62.395	MB
        mc	           fardet-vd	               noise	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
        mc	           fardet-vd	                test	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
        mc	           fardet-vd	             cosmics	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
        mc	           fardet-vd	         calibration	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
        mc	           fardet-vd	             physics	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
        mc	           fardet-vd	                out2	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
        mc	           fardet-vd	            pedestal	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
        mc	           fardet-vd	               study	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
        mc	dc4-vd-coldbox-bottom	                 ALL	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
        mc	  dc4-vd-coldbox-top	                 ALL	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
        mc	                 ALL	                 ALL	  detector-simulated	1777015	28176350	4046.158	TB	143.601	MB
        mc	                 ALL	                out1	  detector-simulated	1777015	28176350	4046.158	TB	143.601	MB
        mc	                 ALL	               noise	  detector-simulated	0	0	 0.000	TB	 0.000	MB
        mc	                 ALL	                test	  detector-simulated	0	0	 0.000	TB	 0.000	MB
        mc	                 ALL	             cosmics	  detector-simulated	0	0	 0.000	TB	 0.000	MB
        mc	                 ALL	         calibration	  detector-simulated	0	0	 0.000	TB	 0.000	MB
        mc	                 ALL	             physics	  detector-simulated	0	0	 0.000	TB	 0.000	MB
        mc	                 ALL	                out2	  detector-simulated	0	0	 0.000	TB	 0.000	MB
        mc	                 ALL	            pedestal	  detector-simulated	0	0	 0.000	TB	 0.000	MB
        mc	                 ALL	               study	  detector-simulated	0	0	 0.000	TB	 0.000	MB
        mc	             physics	                 ALL	  detector-simulated	307609	13482308	537.244	TB	39.848	MB
        mc	             physics	                out1	  detector-simulated	307609	13482308	537.244	TB	39.848	MB
        mc	             physics	               noise	  detector-simulated	0	0	 0.000	TB	 0.000	MB
        mc	             physics	                test	  detector-simulated	0	0	 0.000	TB	 0.000	MB
        mc	             physics	             cosmics	  detector-simulated	0	0	 0.000	TB	 0.000	MB
        mc	             physics	         calibration	  detector-simulated	0	0	 0.000	TB	 0.000	MB
        mc	             physics	             physics	  detector-simulated	0	0	 0.000	TB	 0.000	MB
        mc	             physics	                out2	  detector-simulated	0	0	 0.000	TB	 0.000	MB
        mc	             physics	            pedestal	  detector-simulated	0	0	 0.000	TB	 0.000	MB
        mc	             physics	               study	  detector-simulated	0	0	 0.000	TB	 0.000	MB
        mc	                test	                 ALL	  detector-simulated	0	0	 0.000	TB	 0.000	MB
        mc	              fardet	                 ALL	  detector-simulated	0	0	 0.000	TB	 0.000	MB
        mc	             neardet	                 ALL	  detector-simulated	0	0	 0.000	TB	 0.000	MB
        mc	        protodune-sp	                 ALL	  detector-simulated	1469406	14694042	3508.914	TB	238.798	MB
        mc	        protodune-sp	                out1	  detector-simulated	1469406	14694042	3508.914	TB	238.798	MB
        mc	        protodune-sp	               noise	  detector-simulated	0	0	 0.000	TB	 0.000	MB
        mc	        protodune-sp	                test	  detector-simulated	0	0	 0.000	TB	 0.000	MB
        mc	        protodune-sp	             cosmics	  detector-simulated	0	0	 0.000	TB	 0.000	MB
        mc	        protodune-sp	         calibration	  detector-simulated	0	0	 0.000	TB	 0.000	MB
        mc	        protodune-sp	             physics	  detector-simulated	0	0	 0.000	TB	 0.000	MB
        mc	        protodune-sp	                out2	  detector-simulated	0	0	 0.000	TB	 0.000	MB
        mc	        protodune-sp	            pedestal	  detector-simulated	0	0	 0.000	TB	 0.000	MB
        mc	        protodune-sp	               study	  detector-simulated	0	0	 0.000	TB	 0.000	MB
        mc	        protodune-dp	                 ALL	  detector-simulated	0	0	 0.000	TB	 0.000	MB
        mc	                 311	                 ALL	  detector-simulated	0	0	 0.000	TB	 0.000	MB
        mc	        311_dp_light	                 ALL	  detector-simulated	0	0	 0.000	TB	 0.000	MB
        mc	             iceberg	                 ALL	  detector-simulated	0	0	 0.000	TB	 0.000	MB
        mc	           fardet-sp	                 ALL	  detector-simulated	0	0	 0.000	TB	 0.000	MB
        mc	   vd-coldbox-bottom	                 ALL	  detector-simulated	0	0	 0.000	TB	 0.000	MB
        mc	      vd-coldbox-top	                 ALL	  detector-simulated	0	0	 0.000	TB	 0.000	MB
        mc	          hd-coldbox	                 ALL	  detector-simulated	0	0	 0.000	TB	 0.000	MB
        mc	           fardet-hd	                 ALL	  detector-simulated	0	0	 0.000	TB	 0.000	MB
        mc	           fardet-vd	                 ALL	  detector-simulated	0	0	 0.000	TB	 0.000	MB
        mc	dc4-vd-coldbox-bottom	                 ALL	  detector-simulated	0	0	 0.000	TB	 0.000	MB
        mc	  dc4-vd-coldbox-top	                 ALL	  detector-simulated	0	0	 0.000	TB	 0.000	MB
        mc	                 ALL	                 ALL	              sliced	0	0	 0.000	TB	 0.000	MB
        mc	                 ALL	                 ALL	          root-tuple	700124	79153103	26.337	TB	 0.333	MB
        mc	                 ALL	                out1	          root-tuple	700085	74787040	26.070	TB	 0.349	MB
        mc	                 ALL	               noise	          root-tuple	0	0	 0.000	TB	 0.000	MB
        mc	                 ALL	                test	          root-tuple	0	0	 0.000	TB	 0.000	MB
        mc	                 ALL	             cosmics	          root-tuple	0	0	 0.000	TB	 0.000	MB
        mc	                 ALL	         calibration	          root-tuple	0	0	 0.000	TB	 0.000	MB
        mc	                 ALL	             physics	          root-tuple	39	4366063	 0.266	TB	 0.061	MB
        mc	                 ALL	                out2	          root-tuple	0	0	 0.000	TB	 0.000	MB
        mc	                 ALL	            pedestal	          root-tuple	0	0	 0.000	TB	 0.000	MB
        mc	                 ALL	               study	          root-tuple	0	0	 0.000	TB	 0.000	MB
        mc	             physics	                 ALL	          root-tuple	0	0	 0.000	TB	 0.000	MB
        mc	                test	                 ALL	          root-tuple	0	0	 0.000	TB	 0.000	MB
        mc	              fardet	                 ALL	          root-tuple	0	0	 0.000	TB	 0.000	MB
        mc	             neardet	                 ALL	          root-tuple	0	0	 0.000	TB	 0.000	MB
        mc	        protodune-sp	                 ALL	          root-tuple	640729	23711023	14.449	TB	 0.609	MB
        mc	        protodune-sp	                out1	          root-tuple	640690	19344960	14.183	TB	 0.733	MB
        mc	        protodune-sp	               noise	          root-tuple	0	0	 0.000	TB	 0.000	MB
        mc	        protodune-sp	                test	          root-tuple	0	0	 0.000	TB	 0.000	MB
        mc	        protodune-sp	             cosmics	          root-tuple	0	0	 0.000	TB	 0.000	MB
        mc	        protodune-sp	         calibration	          root-tuple	0	0	 0.000	TB	 0.000	MB
        mc	        protodune-sp	             physics	          root-tuple	39	4366063	 0.266	TB	 0.061	MB
        mc	        protodune-sp	                out2	          root-tuple	0	0	 0.000	TB	 0.000	MB
        mc	        protodune-sp	            pedestal	          root-tuple	0	0	 0.000	TB	 0.000	MB
        mc	        protodune-sp	               study	          root-tuple	0	0	 0.000	TB	 0.000	MB
        mc	        protodune-dp	                 ALL	          root-tuple	0	0	 0.000	TB	 0.000	MB
        mc	                 311	                 ALL	          root-tuple	0	0	 0.000	TB	 0.000	MB
        mc	        311_dp_light	                 ALL	          root-tuple	0	0	 0.000	TB	 0.000	MB
        mc	             iceberg	                 ALL	          root-tuple	0	0	 0.000	TB	 0.000	MB
        mc	           fardet-sp	                 ALL	          root-tuple	4414	25582425	 2.352	TB	 0.092	MB
        mc	           fardet-sp	                out1	          root-tuple	4414	25582425	 2.352	TB	 0.092	MB
        mc	           fardet-sp	               noise	          root-tuple	0	0	 0.000	TB	 0.000	MB
        mc	           fardet-sp	                test	          root-tuple	0	0	 0.000	TB	 0.000	MB
        mc	           fardet-sp	             cosmics	          root-tuple	0	0	 0.000	TB	 0.000	MB
        mc	           fardet-sp	         calibration	          root-tuple	0	0	 0.000	TB	 0.000	MB
        mc	           fardet-sp	             physics	          root-tuple	0	0	 0.000	TB	 0.000	MB
        mc	           fardet-sp	                out2	          root-tuple	0	0	 0.000	TB	 0.000	MB
        mc	           fardet-sp	            pedestal	          root-tuple	0	0	 0.000	TB	 0.000	MB
        mc	           fardet-sp	               study	          root-tuple	0	0	 0.000	TB	 0.000	MB
        mc	   vd-coldbox-bottom	                 ALL	          root-tuple	0	0	 0.000	TB	 0.000	MB
        mc	      vd-coldbox-top	                 ALL	          root-tuple	0	0	 0.000	TB	 0.000	MB
        mc	          hd-coldbox	                 ALL	          root-tuple	0	0	 0.000	TB	 0.000	MB
        mc	           fardet-hd	                 ALL	          root-tuple	4865	22781535	 8.944	TB	 0.393	MB
        mc	           fardet-hd	                out1	          root-tuple	4865	22781535	 8.944	TB	 0.393	MB
        mc	           fardet-hd	               noise	          root-tuple	0	0	 0.000	TB	 0.000	MB
        mc	           fardet-hd	                test	          root-tuple	0	0	 0.000	TB	 0.000	MB
        mc	           fardet-hd	             cosmics	          root-tuple	0	0	 0.000	TB	 0.000	MB
        mc	           fardet-hd	         calibration	          root-tuple	0	0	 0.000	TB	 0.000	MB
        mc	           fardet-hd	             physics	          root-tuple	0	0	 0.000	TB	 0.000	MB
        mc	           fardet-hd	                out2	          root-tuple	0	0	 0.000	TB	 0.000	MB
        mc	           fardet-hd	            pedestal	          root-tuple	0	0	 0.000	TB	 0.000	MB
        mc	           fardet-hd	               study	          root-tuple	0	0	 0.000	TB	 0.000	MB
        mc	           fardet-vd	                 ALL	          root-tuple	50116	7078120	 0.591	TB	 0.084	MB
        mc	           fardet-vd	                out1	          root-tuple	50116	7078120	 0.591	TB	 0.084	MB
        mc	           fardet-vd	               noise	          root-tuple	0	0	 0.000	TB	 0.000	MB
        mc	           fardet-vd	                test	          root-tuple	0	0	 0.000	TB	 0.000	MB
        mc	           fardet-vd	             cosmics	          root-tuple	0	0	 0.000	TB	 0.000	MB
        mc	           fardet-vd	         calibration	          root-tuple	0	0	 0.000	TB	 0.000	MB
        mc	           fardet-vd	             physics	          root-tuple	0	0	 0.000	TB	 0.000	MB
        mc	           fardet-vd	                out2	          root-tuple	0	0	 0.000	TB	 0.000	MB
        mc	           fardet-vd	            pedestal	          root-tuple	0	0	 0.000	TB	 0.000	MB
        mc	           fardet-vd	               study	          root-tuple	0	0	 0.000	TB	 0.000	MB
        mc	dc4-vd-coldbox-bottom	                 ALL	          root-tuple	0	0	 0.000	TB	 0.000	MB
        mc	  dc4-vd-coldbox-top	                 ALL	          root-tuple	0	0	 0.000	TB	 0.000	MB
        mc	                 ALL	                 ALL	           root-hist	0	0	 0.000	TB	 0.000	MB
        mc	                 ALL	                 ALL	         decoded-raw	0	0	 0.000	TB	 0.000	MB
        mc	                 ALL	                 ALL	            sam-user	0	0	 0.000	TB	 0.000	MB
        mc	                 ALL	                 ALL	        pandora_info	1074313	32344511	68.270	TB	 2.111	MB
        mc	                 ALL	                out1	        pandora_info	1074298	32344361	68.268	TB	 2.111	MB
        mc	                 ALL	               noise	        pandora_info	0	0	 0.000	TB	 0.000	MB
        mc	                 ALL	                test	        pandora_info	0	0	 0.000	TB	 0.000	MB
        mc	                 ALL	             cosmics	        pandora_info	0	0	 0.000	TB	 0.000	MB
        mc	                 ALL	         calibration	        pandora_info	0	0	 0.000	TB	 0.000	MB
        mc	                 ALL	             physics	        pandora_info	15	150	 0.002	TB	10.528	MB
        mc	                 ALL	                out2	        pandora_info	0	0	 0.000	TB	 0.000	MB
        mc	                 ALL	            pedestal	        pandora_info	0	0	 0.000	TB	 0.000	MB
        mc	                 ALL	               study	        pandora_info	0	0	 0.000	TB	 0.000	MB
        mc	             physics	                 ALL	        pandora_info	15	150	 0.002	TB	10.528	MB
        mc	             physics	                out1	        pandora_info	0	0	 0.000	TB	 0.000	MB
        mc	             physics	               noise	        pandora_info	0	0	 0.000	TB	 0.000	MB
        mc	             physics	                test	        pandora_info	0	0	 0.000	TB	 0.000	MB
        mc	             physics	             cosmics	        pandora_info	0	0	 0.000	TB	 0.000	MB
        mc	             physics	         calibration	        pandora_info	0	0	 0.000	TB	 0.000	MB
        mc	             physics	             physics	        pandora_info	15	150	 0.002	TB	10.528	MB
        mc	             physics	                out2	        pandora_info	0	0	 0.000	TB	 0.000	MB
        mc	             physics	            pedestal	        pandora_info	0	0	 0.000	TB	 0.000	MB
        mc	             physics	               study	        pandora_info	0	0	 0.000	TB	 0.000	MB
        mc	                test	                 ALL	        pandora_info	0	0	 0.000	TB	 0.000	MB
        mc	              fardet	                 ALL	        pandora_info	0	0	 0.000	TB	 0.000	MB
        mc	             neardet	                 ALL	        pandora_info	0	0	 0.000	TB	 0.000	MB
        mc	        protodune-sp	                 ALL	        pandora_info	741263	9516920	57.365	TB	 6.028	MB
        mc	        protodune-sp	                out1	        pandora_info	741263	9516920	57.365	TB	 6.028	MB
        mc	        protodune-sp	               noise	        pandora_info	0	0	 0.000	TB	 0.000	MB
        mc	        protodune-sp	                test	        pandora_info	0	0	 0.000	TB	 0.000	MB
        mc	        protodune-sp	             cosmics	        pandora_info	0	0	 0.000	TB	 0.000	MB
        mc	        protodune-sp	         calibration	        pandora_info	0	0	 0.000	TB	 0.000	MB
        mc	        protodune-sp	             physics	        pandora_info	0	0	 0.000	TB	 0.000	MB
        mc	        protodune-sp	                out2	        pandora_info	0	0	 0.000	TB	 0.000	MB
        mc	        protodune-sp	            pedestal	        pandora_info	0	0	 0.000	TB	 0.000	MB
        mc	        protodune-sp	               study	        pandora_info	0	0	 0.000	TB	 0.000	MB
        mc	        protodune-dp	                 ALL	        pandora_info	0	0	 0.000	TB	 0.000	MB
        mc	                 311	                 ALL	        pandora_info	0	0	 0.000	TB	 0.000	MB
        mc	        311_dp_light	                 ALL	        pandora_info	0	0	 0.000	TB	 0.000	MB
        mc	             iceberg	                 ALL	        pandora_info	0	0	 0.000	TB	 0.000	MB
        mc	           fardet-sp	                 ALL	        pandora_info	249	99600	 0.017	TB	 0.166	MB
        mc	           fardet-sp	                out1	        pandora_info	249	99600	 0.017	TB	 0.166	MB
        mc	           fardet-sp	               noise	        pandora_info	0	0	 0.000	TB	 0.000	MB
        mc	           fardet-sp	                test	        pandora_info	0	0	 0.000	TB	 0.000	MB
        mc	           fardet-sp	             cosmics	        pandora_info	0	0	 0.000	TB	 0.000	MB
        mc	           fardet-sp	         calibration	        pandora_info	0	0	 0.000	TB	 0.000	MB
        mc	           fardet-sp	             physics	        pandora_info	0	0	 0.000	TB	 0.000	MB
        mc	           fardet-sp	                out2	        pandora_info	0	0	 0.000	TB	 0.000	MB
        mc	           fardet-sp	            pedestal	        pandora_info	0	0	 0.000	TB	 0.000	MB
        mc	           fardet-sp	               study	        pandora_info	0	0	 0.000	TB	 0.000	MB
        mc	   vd-coldbox-bottom	                 ALL	        pandora_info	0	0	 0.000	TB	 0.000	MB
        mc	      vd-coldbox-top	                 ALL	        pandora_info	0	0	 0.000	TB	 0.000	MB
        mc	          hd-coldbox	                 ALL	        pandora_info	0	0	 0.000	TB	 0.000	MB
        mc	           fardet-hd	                 ALL	        pandora_info	0	0	 0.000	TB	 0.000	MB
        mc	           fardet-vd	                 ALL	        pandora_info	332786	22727841	10.887	TB	 0.479	MB
        mc	           fardet-vd	                out1	        pandora_info	332786	22727841	10.887	TB	 0.479	MB
        mc	           fardet-vd	               noise	        pandora_info	0	0	 0.000	TB	 0.000	MB
        mc	           fardet-vd	                test	        pandora_info	0	0	 0.000	TB	 0.000	MB
        mc	           fardet-vd	             cosmics	        pandora_info	0	0	 0.000	TB	 0.000	MB
        mc	           fardet-vd	         calibration	        pandora_info	0	0	 0.000	TB	 0.000	MB
        mc	           fardet-vd	             physics	        pandora_info	0	0	 0.000	TB	 0.000	MB
        mc	           fardet-vd	                out2	        pandora_info	0	0	 0.000	TB	 0.000	MB
        mc	           fardet-vd	            pedestal	        pandora_info	0	0	 0.000	TB	 0.000	MB
        mc	           fardet-vd	               study	        pandora_info	0	0	 0.000	TB	 0.000	MB
        mc	dc4-vd-coldbox-bottom	                 ALL	        pandora_info	0	0	 0.000	TB	 0.000	MB
        mc	  dc4-vd-coldbox-top	                 ALL	        pandora_info	0	0	 0.000	TB	 0.000	MB
        mc	                 ALL	                 ALL	   reco-recalibrated	5595	55950	19.678	TB	351.699	MB
        mc	                 ALL	                out1	   reco-recalibrated	5595	55950	19.678	TB	351.699	MB
        mc	                 ALL	               noise	   reco-recalibrated	0	0	 0.000	TB	 0.000	MB
        mc	                 ALL	                test	   reco-recalibrated	0	0	 0.000	TB	 0.000	MB
        mc	                 ALL	             cosmics	   reco-recalibrated	0	0	 0.000	TB	 0.000	MB
        mc	                 ALL	         calibration	   reco-recalibrated	0	0	 0.000	TB	 0.000	MB
        mc	                 ALL	             physics	   reco-recalibrated	0	0	 0.000	TB	 0.000	MB
        mc	                 ALL	                out2	   reco-recalibrated	0	0	 0.000	TB	 0.000	MB
        mc	                 ALL	            pedestal	   reco-recalibrated	0	0	 0.000	TB	 0.000	MB
        mc	                 ALL	               study	   reco-recalibrated	0	0	 0.000	TB	 0.000	MB
        mc	             physics	                 ALL	   reco-recalibrated	0	0	 0.000	TB	 0.000	MB
        mc	                test	                 ALL	   reco-recalibrated	0	0	 0.000	TB	 0.000	MB
        mc	              fardet	                 ALL	   reco-recalibrated	0	0	 0.000	TB	 0.000	MB
        mc	             neardet	                 ALL	   reco-recalibrated	0	0	 0.000	TB	 0.000	MB
        mc	        protodune-sp	                 ALL	   reco-recalibrated	5595	55950	19.678	TB	351.699	MB
        mc	        protodune-sp	                out1	   reco-recalibrated	5595	55950	19.678	TB	351.699	MB
        mc	        protodune-sp	               noise	   reco-recalibrated	0	0	 0.000	TB	 0.000	MB
        mc	        protodune-sp	                test	   reco-recalibrated	0	0	 0.000	TB	 0.000	MB
        mc	        protodune-sp	             cosmics	   reco-recalibrated	0	0	 0.000	TB	 0.000	MB
        mc	        protodune-sp	         calibration	   reco-recalibrated	0	0	 0.000	TB	 0.000	MB
        mc	        protodune-sp	             physics	   reco-recalibrated	0	0	 0.000	TB	 0.000	MB
        mc	        protodune-sp	                out2	   reco-recalibrated	0	0	 0.000	TB	 0.000	MB
        mc	        protodune-sp	            pedestal	   reco-recalibrated	0	0	 0.000	TB	 0.000	MB
        mc	        protodune-sp	               study	   reco-recalibrated	0	0	 0.000	TB	 0.000	MB
        mc	        protodune-dp	                 ALL	   reco-recalibrated	0	0	 0.000	TB	 0.000	MB
        mc	                 311	                 ALL	   reco-recalibrated	0	0	 0.000	TB	 0.000	MB
        mc	        311_dp_light	                 ALL	   reco-recalibrated	0	0	 0.000	TB	 0.000	MB
        mc	             iceberg	                 ALL	   reco-recalibrated	0	0	 0.000	TB	 0.000	MB
        mc	           fardet-sp	                 ALL	   reco-recalibrated	0	0	 0.000	TB	 0.000	MB
        mc	   vd-coldbox-bottom	                 ALL	   reco-recalibrated	0	0	 0.000	TB	 0.000	MB
        mc	      vd-coldbox-top	                 ALL	   reco-recalibrated	0	0	 0.000	TB	 0.000	MB
        mc	          hd-coldbox	                 ALL	   reco-recalibrated	0	0	 0.000	TB	 0.000	MB
        mc	           fardet-hd	                 ALL	   reco-recalibrated	0	0	 0.000	TB	 0.000	MB
        mc	           fardet-vd	                 ALL	   reco-recalibrated	0	0	 0.000	TB	 0.000	MB
        mc	dc4-vd-coldbox-bottom	                 ALL	   reco-recalibrated	0	0	 0.000	TB	 0.000	MB
        mc	  dc4-vd-coldbox-top	                 ALL	   reco-recalibrated	0	0	 0.000	TB	 0.000	MB
